sequence	filename
>HGNC=32755&HUGO-Symbol=SNORD93&HUGO-Name=small_nucleolar_RNA,_C/D_box_93&LOCI=[chr7:22896222-22896315:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_003075&GENOME=hg19	file802
>HGNC=32615&HUGO-Symbol=SNORA25&HUGO-Name=small_nucleolar_RNA,_H/ACA_box_25&LOCI=[chr11:93463669-93463822:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_003028&GENOME=hg19	file1040
>NAME=TRNAGlyCCC&LOCI=[chr2:11691827-11691898:strand=+]&SOURCE=UCSC&SOURCE-ACCESSION=chr2.tRNA1-GlyCCC&GENOME=hg19	file805
>HGNC=32744&HUGO-Symbol=SNORD85&HUGO-Name=small_nucleolar_RNA,_C/D_box_85&LOCI=[chr1:31441000-31441094:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_003066&GENOME=hg19	file811
>NAME=TRNAGlnCTG&LOCI=[chr6:27759135-27759206:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr6.tRNA131-GlnCTG&GENOME=hg19	file804
>HGNC=10157&HUGO-Symbol=SNORD30&HUGO-Name=small_nucleolar_RNA,_C/D_box_30&LOCI=[chr11:62621125-62621214:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_002561&GENOME=hg19	file807
>NAME=TRNAMetCAT&LOCI=[chr8:124169470-124169542:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr8.tRNA10-MetCAT&GENOME=hg19	file879
>HGNC=41580&HUGO-Symbol=MIR4784&HUGO-Name=microRNA_4784&LOCI=[chr2:132248723-132248819:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_039945&GENOME=hg19	file806
>HGNC=10101&HUGO-Symbol=SNORD81&HUGO-Name=small_nucleolar_RNA,_C/D_box_81&LOCI=[chr1:173833274-173833370:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_003938&GENOME=hg19	file939
>HGNC=32136&HUGO-Symbol=MIR502&HUGO-Name=microRNA_502&LOCI=[chrX:49779196-49779301:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_030226&GENOME=hg19	file786
>HGNC=31586&HUGO-Symbol=MIR21&HUGO-Name=microRNA_21&LOCI=[chr17:57918617-57918708:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_029493&GENOME=hg19	file787
>HGNC=41854&HUGO-Symbol=MIR548AI&HUGO-Name=microRNA_548ai&LOCI=[chr6:99572475-99572582:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_039672&GENOME=hg19	file784
>HGNC=41823&HUGO-Symbol=MIR2964A&HUGO-Name=microRNA_2964a&LOCI=[chr9:131154890-131154997:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_039815&GENOME=hg19	file785
>HGNC=32871&HUGO-Symbol=MIR615&HUGO-Name=microRNA_615&LOCI=[chr12:54427724-54427839:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_030753&GENOME=hg19	file782
>NAME=TRNACysGCA&LOCI=[chr7:149007281-149007352:strand=+]&SOURCE=UCSC&SOURCE-ACCESSION=chr7.tRNA5-CysGCA&GENOME=hg19	file783
>NAME=TRNAGlnTTG&LOCI=[chr12:50211190-50211264:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr12.tRNA16-GlnTTG&GENOME=hg19	file780
>NAME=TRNACysGCA&LOCI=[chr7:149074601-149074672:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr7.tRNA22-CysGCA&GENOME=hg19	file598
>HGNC=38907&HUGO-Symbol=MIR374C&HUGO-Name=microRNA_374c&LOCI=[chrX:73438374-73438463:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_037511&GENOME=hg19	file1015
>NAME=TRNAAlaAGC&LOCI=[chr6:28626014-28626085:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr6.tRNA120-AlaAGC&GENOME=hg19	file788
>HGNC=10217&HUGO-Symbol=SNORD60&HUGO-Name=small_nucleolar_RNA,_C/D_box_60&LOCI=[chr16:2205014-2205116:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_002736&GENOME=hg19	file789
>HGNC=32614&HUGO-Symbol=SNORA24&HUGO-Name=small_nucleolar_RNA,_H/ACA_box_24&LOCI=[chr4:119200335-119200485:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_002963&GENOME=hg19	file171
>HGNC=38173&HUGO-Symbol=MIR1273C&HUGO-Name=microRNA_1273c&LOCI=[chr6:155174484-155174580:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_036100&GENOME=hg19	file170
>NAME=TRNASerGCT&LOCI=[chr17:8090184-8090265:strand=+&chr6:28565117-28565198:strand=-&chr15:40886023-40886104:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr17.tRNA7-SerGCT&GENOME=hg19	file173
>HGNC=31628&HUGO-Symbol=MIR30D&HUGO-Name=microRNA_30d&LOCI=[chr8:135817109-135817198:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_029599&GENOME=hg19	file172
>HGNC=10161&HUGO-Symbol=SNORD34&HUGO-Name=small_nucleolar_RNA,_C/D_box_34&LOCI=[chr19:49994154-49994239:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_000019&GENOME=hg19	file175
>NAME=TRNAAlaTGC&LOCI=[chr12:125424512-125424583:strand=+]&SOURCE=UCSC&SOURCE-ACCESSION=chr12.tRNA8-AlaTGC&GENOME=hg19	file174
>NAME=TRNALeuTAG&LOCI=[chr17:8023632-8023713:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr17.tRNA42-LeuTAG&GENOME=hg19	file177
>HGNC=35367&HUGO-Symbol=MIR1255B2&HUGO-Name=microRNA_1255b-2&LOCI=[chr1:167967888-167967974:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_031702&GENOME=hg19	file176
>NAME=TRNAAspGTC&LOCI=[chr1:161410615-161410686:strand=-&chr6:27447453-27447524:strand=+&chr1:161432824-161432895:strand=-&chr1:161440205-161440276:strand=-&chr1:161418033-161418104:strand=-&chr1:161425414-161425485:strand=-&chr6:27471523-27471594:strand=+&chr12:125424193-125424264:strand=-&chr17:8125556-8125627:strand=-&chr12:125411891-125411962:strand=-&chr12:96429799-96429870:strand=+]&SOURCE=UCSC&SOURCE-ACCESSION=chr12.tRNA4-AspGTC&GENOME=hg19	file179
>NAME=TRNALysCTT&LOCI=[chr15:79152904-79152976:strand=+&chr14:58706613-58706685:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr15.tRNA2-LysCTT&GENOME=hg19	file178
>HGNC=32915&HUGO-Symbol=MIR659&HUGO-Name=microRNA_659&LOCI=[chr22:38243675-38243791:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_030396&GENOME=hg19	file1031
>HGNC=38283&HUGO-Symbol=MIR378B&HUGO-Name=microRNA_378b&LOCI=[chr3:10371903-10371979:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_036084&GENOME=hg19	file515
>NAME=TRNAThrTGT&LOCI=[chr6:28442329-28442402:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr6.tRNA127-ThrTGT&GENOME=hg19	file523
>HGNC=32822&HUGO-Symbol=MIR566&HUGO-Name=microRNA_566&LOCI=[chr3:50210749-50210862:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_030291&GENOME=hg19	file514
>NAME=TRNALeuCAG&LOCI=[chr16:57333863-57333945:strand=+&chr16:57334392-57334474:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr16.tRNA26-LeuCAG&GENOME=hg19	file1017
>HGNC=38209&HUGO-Symbol=MIR3163&HUGO-Name=microRNA_3163&LOCI=[chr11:66701895-66701987:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_036121&GENOME=hg19	file513
>HGNC=10184&HUGO-Symbol=SNORD45A&HUGO-Name=small_nucleolar_RNA,_C/D_box_45A&LOCI=[chr1:76253564-76253667:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_002749&GENOME=hg19	file1061
>HGNC=33192&HUGO-Symbol=SNORD3D&HUGO-Name=small_nucleolar_RNA,_C/D_box_3D&LOCI=[chr17:19015723-19015959:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_006882&GENOME=hg19	file512
>NAME=TRNAAlaTGC&LOCI=[chr6:28726141-28726212:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr6.tRNA113-AlaTGC&GENOME=hg19	file906
>HGNC=38299&HUGO-Symbol=MIR3175&HUGO-Name=microRNA_3175&LOCI=[chr15:93447619-93447715:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_036136&GENOME=hg19	file511
>HGNC=32661&HUGO-Symbol=SNORA75&HUGO-Name=small_nucleolar_RNA,_H/ACA_box_75&LOCI=[chr2:232320501-232320657:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_002921&GENOME=hg19	file896
>HGNC=34355&HUGO-Symbol=SNORA80B&HUGO-Name=small_nucleolar_RNA,_H/ACA_box_80B&LOCI=[chr2:10586830-10586985:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_028374&GENOME=hg19	file510
>HGNC=31625&HUGO-Symbol=MIR30B&HUGO-Name=microRNA_30b&LOCI=[chr8:135812753-135812860:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_029666&GENOME=hg19	file924
>NAME=TRNAIleTAT&LOCI=[chr6:28505367-28505460:strand=+]&SOURCE=UCSC&SOURCE-ACCESSION=chr6.tRNA63-IleTAT&GENOME=hg19	file900
>HGNC=41878&HUGO-Symbol=MIR4517&HUGO-Name=microRNA_4517&LOCI=[chr16:28969894-28969992:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_039742&GENOME=hg19	file522
>HGNC=31476&HUGO-Symbol=MIRLET7A1&HUGO-Name=microRNA_let-7a-1&LOCI=[chr9:96938229-96938328:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_029476&GENOME=hg19	file1014
>HGNC=32907&HUGO-Symbol=MIR651&HUGO-Name=microRNA_651&LOCI=[chrX:8094996-8095112:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_030380&GENOME=hg19	file901
>HGNC=41684&HUGO-Symbol=MIR1273G&HUGO-Name=microRNA_1273g&LOCI=[chr1:53405976-53406095:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_039972&GENOME=hg19	file902
>NAME=TRNAGluCTC&LOCI=[chr13:42030061-42030132:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr13.tRNA4-GluCTC&GENOME=hg19	file672
>HGNC=10182&HUGO-Symbol=SNORD43&HUGO-Name=small_nucleolar_RNA,_C/D_box_43&LOCI=[chr22:39715047-39715128:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_002439&GENOME=hg19	file673
>HGNC=31602&HUGO-Symbol=MIR222&HUGO-Name=microRNA_222&LOCI=[chrX:45606411-45606540:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_029636&GENOME=hg19	file670
>HGNC=38364&HUGO-Symbol=MIR3177&HUGO-Name=microRNA_3177&LOCI=[chr16:1784976-1785077:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_036138&GENOME=hg19	file671
>HGNC=10149&HUGO-Symbol=SNORD27&HUGO-Name=small_nucleolar_RNA,_C/D_box_27&LOCI=[chr11:62622474-62622565:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_002563&GENOME=hg19	file676
>HGNC=31552&HUGO-Symbol=MIR181C&HUGO-Name=microRNA_181c&LOCI=[chr19:13985503-13985632:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_029613&GENOME=hg19	file528
>HGNC=10218&HUGO-Symbol=SNORD61&HUGO-Name=small_nucleolar_RNA,_C/D_box_61&LOCI=[chrX:135961348-135961440:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_002735&GENOME=hg19	file674
>HGNC=31790&HUGO-Symbol=MIR196B&HUGO-Name=microRNA_196b&LOCI=[chr7:27209089-27209192:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_029911&GENOME=hg19	file675
>HGNC=33653&HUGO-Symbol=MIR876&HUGO-Name=microRNA_876&LOCI=[chr9:28863614-28863714:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_030597&GENOME=hg19	file904
>HGNC=41675&HUGO-Symbol=MIR4503&HUGO-Name=microRNA_4503&LOCI=[chr14:37421504-37421606:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_039725&GENOME=hg19	file678
>HGNC=31776&HUGO-Symbol=MIR339&HUGO-Name=microRNA_339&LOCI=[chr7:1062559-1062672:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_029898&GENOME=hg19	file529
>HGNC=38368&HUGO-Symbol=MIR3146&HUGO-Name=microRNA_3146&LOCI=[chr7:19744971-19745069:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_036101&GENOME=hg19	file905
>HGNC=10147&HUGO-Symbol=SNORD25&HUGO-Name=small_nucleolar_RNA,_C/D_box_25&LOCI=[chr11:62623027-62623113:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_002565&GENOME=hg19	file474
>HGNC=33560&HUGO-Symbol=SNORD121A&HUGO-Name=small_nucleolar_RNA,_C/D_box_121A&LOCI=[chr9:33952753-33952862:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_003685&GENOME=hg19	file475
>NAME=TRNACysGCA&LOCI=[chr7:149253802-149253873:strand=+]&SOURCE=UCSC&SOURCE-ACCESSION=chr7.tRNA8-CysGCA&GENOME=hg19	file476
>HGNC=32596&HUGO-Symbol=SNORA8&HUGO-Name=small_nucleolar_RNA,_H/ACA_box_8&LOCI=[chr11:93465517-93465675:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_002920&GENOME=hg19	file477
>HGNC=31494&HUGO-Symbol=MIR106A&HUGO-Name=microRNA_106a&LOCI=[chrX:133304218-133304318:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_029523&GENOME=hg19	file470
>HGNC=32804&HUGO-Symbol=MIR550A1&HUGO-Name=microRNA_550a-1&LOCI=[chr7:30329400-30329516:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_030319&GENOME=hg19	file471
>HGNC=10158&HUGO-Symbol=SNORD31&HUGO-Name=small_nucleolar_RNA,_C/D_box_31&LOCI=[chr11:62620787-62620877:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_002560&GENOME=hg19	file472
>HGNC=32643&HUGO-Symbol=SNORA50&HUGO-Name=small_nucleolar_RNA,_H/ACA_box_50&LOCI=[chr16:58593690-58593845:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_002980&GENOME=hg19	file473
>HGNC=31779&HUGO-Symbol=MIR345&HUGO-Name=microRNA_345&LOCI=[chr14:100774186-100774303:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_029906&GENOME=hg19	file773
>NAME=TRNATyrGTA&LOCI=[chr8:66609532-66609619:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr8.tRNA12-TyrGTA&GENOME=hg19	file772
>HGNC=38909&HUGO-Symbol=MIR3691&HUGO-Name=microRNA_3691&LOCI=[chr6:5148457-5148566:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_037462&GENOME=hg19	file771
>HGNC=31643&HUGO-Symbol=MIR92A1&HUGO-Name=microRNA_92a-1&LOCI=[chr13:92003558-92003655:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_029508&GENOME=hg19	file770
>NAME=TRNALeuCAA&LOCI=[chr6:28908830-28908934:strand=+&chr6:28864000-28864105:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr6.tRNA74-LeuCAA&GENOME=hg19	file478
>NAME=TRNALeuTAA&LOCI=[chrX:55207755-55207829:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chrX.tRNA2-LeuTAA&GENOME=hg19	file479
>HGNC=31530&HUGO-Symbol=MIR143&HUGO-Name=microRNA_143&LOCI=[chr5:148808471-148808596:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_029684&GENOME=hg19	file775
>HGNC=31495&HUGO-Symbol=MIR106B&HUGO-Name=microRNA_106b&LOCI=[chr7:99691606-99691707:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_029831&GENOME=hg19	file774
>HGNC=38282&HUGO-Symbol=MIR3170&HUGO-Name=microRNA_3170&LOCI=[chr13:98860768-98860864:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_036129&GENOME=hg19	file1044
>NAME=TRNAAsnGTT&LOCI=[chr1:16858893-16858966:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr1.tRNA135-AsnGTT&GENOME=hg19	file894
>HGNC=33667&HUGO-Symbol=MIR301B&HUGO-Name=microRNA_301b&LOCI=[chr22:22007260-22007357:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_030622&GENOME=hg19	file909
>HGNC=35371&HUGO-Symbol=MIR1306&HUGO-Name=microRNA_1306&LOCI=[chr22:20073571-20073675:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_031706&GENOME=hg19	file1047
>HGNC=31648&HUGO-Symbol=MIR96&HUGO-Name=microRNA_96&LOCI=[chr7:129414522-129414619:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_029512&GENOME=hg19	file988
>HGNC=41565&HUGO-Symbol=MIR4742&HUGO-Name=microRNA_4742&LOCI=[chr1:224585919-224586023:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_039896&GENOME=hg19	file989
>HGNC=33666&HUGO-Symbol=MIR760&HUGO-Name=microRNA_760&LOCI=[chr1:94312378-94312477:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_030621&GENOME=hg19	file980
>HGNC=34259&HUGO-Symbol=RNU6-15&HUGO-Name=RNA,_U6_small_nuclear_15&LOCI=[chr10:21610880-21611006:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_028372&GENOME=hg19	file981
>HGNC=41797&HUGO-Symbol=MIR378D2&HUGO-Name=microRNA_378d-2&LOCI=[chr8:94928240-94928357:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_039602&GENOME=hg19	file982
>HGNC=32616&HUGO-Symbol=SNORA26&HUGO-Name=small_nucleolar_RNA,_H/ACA_box_26&LOCI=[chr4:53579406-53579547:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_003016&GENOME=hg19	file983
>HGNC=31489&HUGO-Symbol=MIR101-2&HUGO-Name=microRNA_101-2&LOCI=[chr9:4850287-4850385:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_029836&GENOME=hg19	file984
>HGNC=38264&HUGO-Symbol=MIR3174&HUGO-Name=microRNA_3174&LOCI=[chr15:90549977-90550083:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_036135&GENOME=hg19	file985
>HGNC=10222&HUGO-Symbol=SNORA65&HUGO-Name=small_nucleolar_RNA,_H/ACA_box_65&LOCI=[chr9:130210770-130210926:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_002449&GENOME=hg19	file986
>HGNC=32645&HUGO-Symbol=SNORA52&HUGO-Name=small_nucleolar_RNA,_H/ACA_box_52&LOCI=[chr11:811671-811824:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_002585&GENOME=hg19	file987
>HGNC=34304&HUGO-Symbol=SNAR-A1&HUGO-Name=small_ILF3/NF90-associated_RNA_A1&LOCI=[chr19:48437438-48437559:strand=+&chr19:48421686-48421807:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_004435&GENOME=hg19&MERGED=[HGNC=34305]	file895
>NAME=TRNAGlnTTG&LOCI=[chr6:28557156-28557227:strand=+]&SOURCE=UCSC&SOURCE-ACCESSION=chr6.tRNA64-GlnTTG&GENOME=hg19	file938
>HGNC=31546&HUGO-Symbol=MIR16-2&HUGO-Name=microRNA_16-2&LOCI=[chr3:160122523-160122623:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_029525&GENOME=hg19	file579
>NAME=TRNAAsnGTT&LOCI=[chr1:144301611-144301684:strand=+&chr1:149615617-149615690:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr1.tRNA11-AsnGTT&GENOME=hg19	file1046
>HGNC=33191&HUGO-Symbol=SNORD3C&HUGO-Name=small_nucleolar_RNA,_C/D_box_3C&LOCI=[chr17:19093332-19093568:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_006881&GENOME=hg19	file578
>HGNC=33928&HUGO-Symbol=MIR1228&HUGO-Name=microRNA_1228&LOCI=[chr12:57588277-57588369:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_031597&GENOME=hg19	file607
>NAME=TRNAArgCCG&LOCI=[chr17:66016013-66016085:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr17.tRNA23-ArgCCG&GENOME=hg19	file606
>NAME=TRNALeuAAG&LOCI=[chr14:21078291-21078372:strand=+&chr5:180614701-180614782:strand=+&chr6:28911399-28911480:strand=-&chr16:22308461-22308542:strand=+]&SOURCE=UCSC&SOURCE-ACCESSION=chr14.tRNA1-LeuAAG&GENOME=hg19	file605
>NAME=TRNATyrGTA&LOCI=[chr8:67026223-67026311:strand=+&chr14:21121258-21121351:strand=-&chr8:67025602-67025694:strand=+&chr14:21131351-21131444:strand=-&chr14:21151432-21151520:strand=+]&SOURCE=UCSC&SOURCE-ACCESSION=chr8.tRNA5-TyrGTA&GENOME=hg19	file604
>HGNC=32836&HUGO-Symbol=MIR580&HUGO-Name=microRNA_580&LOCI=[chr5:36147984-36148100:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_030306&GENOME=hg19	file603
>NAME=TRNAIleAAT&LOCI=[chr6:27251864-27251937:strand=+]&SOURCE=UCSC&SOURCE-ACCESSION=chr6.tRNA39-IleAAT&GENOME=hg19	file602
>HGNC=31545&HUGO-Symbol=MIR16-1&HUGO-Name=microRNA_16-1&LOCI=[chr13:50623099-50623207:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_029486&GENOME=hg19	file601
>NAME=TRNAAlaAGC&LOCI=[chr8:67026424-67026496:strand=+&chr2:27274082-27274154:strand=+]&SOURCE=UCSC&SOURCE-ACCESSION=chr2.tRNA3-AlaAGC&GENOME=hg19	file600
>HGNC=33555&HUGO-Symbol=SNORD127&HUGO-Name=small_nucleolar_RNA,_C/D_box_127&LOCI=[chr14:45580076-45580181:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_003691&GENOME=hg19	file852
>HGNC=32703&HUGO-Symbol=SNORD6&HUGO-Name=small_nucleolar_RNA,_C/D_box_6&LOCI=[chr11:93464659-93464749:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_003036&GENOME=hg19	file853
>HGNC=34017&HUGO-Symbol=RNU6ATAC&HUGO-Name=RNA,_U6atac_small_nuclear_(U12-dependent_splicing)&LOCI=[chr5:55593382-55593526:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_023344&GENOME=hg19	file850
>HGNC=10235&HUGO-Symbol=SNORD73A&HUGO-Name=small_nucleolar_RNA,_C/D_box_73A&LOCI=[chr4:152024969-152025053:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_000007&GENOME=hg19	file851
>NAME=TRNAArgTCT&LOCI=[chr1:159111401-159111474:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr1.tRNA86-ArgTCT&GENOME=hg19	file856
>NAME=TRNAAlaCGC&LOCI=[chr6:28697092-28697163:strand=+]&SOURCE=UCSC&SOURCE-ACCESSION=chr6.tRNA70-AlaCGC&GENOME=hg19	file857
>NAME=TRNAGlyGCC&LOCI=[chr21:18827107-18827177:strand=-&chr1:161420467-161420537:strand=+&chr1:161413094-161413164:strand=+&chr1:161427898-161427968:strand=+&chr1:161435258-161435328:strand=+]&SOURCE=UCSC&SOURCE-ACCESSION=chr21.tRNA2-GlyGCC&GENOME=hg19	file609
>HGNC=32084&HUGO-Symbol=MIR494&HUGO-Name=microRNA_494&LOCI=[chr14:101495961-101496061:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_030174&GENOME=hg19	file608
>HGNC=33688&HUGO-Symbol=MIR942&HUGO-Name=microRNA_942&LOCI=[chr1:117637255-117637360:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_030640&GENOME=hg19	file1027
>HGNC=31580&HUGO-Symbol=MIR200C&HUGO-Name=microRNA_200c&LOCI=[chr12:7072852-7072939:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_029779&GENOME=hg19	file210
>HGNC=32713&HUGO-Symbol=SNORD17&HUGO-Name=small_nucleolar_RNA,_C/D_box_17&LOCI=[chr20:17943343-17943599:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_003045&GENOME=hg19	file211
>HGNC=41527&HUGO-Symbol=MIR4753&HUGO-Name=microRNA_4753&LOCI=[chr1:235353339-235353441:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_039908&GENOME=hg19	file212
>HGNC=35350&HUGO-Symbol=MIR1277&HUGO-Name=microRNA_1277&LOCI=[chrX:117520347-117520444:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_031685&GENOME=hg19	file213
>HGNC=10205&HUGO-Symbol=SNORD55&HUGO-Name=small_nucleolar_RNA,_C/D_box_55&LOCI=[chr1:45241526-45241625:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_000015&GENOME=hg19	file214
>HGNC=10096&HUGO-Symbol=SNORD80&HUGO-Name=small_nucleolar_RNA,_C/D_box_80&LOCI=[chr1:173833957-173834054:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_003940&GENOME=hg19	file215
>HGNC=35330&HUGO-Symbol=MIR548N&HUGO-Name=microRNA_548n&LOCI=[chr7:34980362-34980456:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_031666&GENOME=hg19	file216
>HGNC=32597&HUGO-Symbol=SNORA9&HUGO-Name=small_nucleolar_RNA,_H/ACA_box_9&LOCI=[chr7:45024967-45025119:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_002952&GENOME=hg19	file217
>HGNC=32591&HUGO-Symbol=SNORA6&HUGO-Name=small_nucleolar_RNA,_H/ACA_box_6&LOCI=[chr3:39449872-39450040:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_002325&GENOME=hg19	file218
>HGNC=33660&HUGO-Symbol=MIR877&HUGO-Name=microRNA_877&LOCI=[chr6:30552099-30552204:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_030615&GENOME=hg19	file219
>HGNC=10166&HUGO-Symbol=SNORD37&HUGO-Name=small_nucleolar_RNA,_C/D_box_37&LOCI=[chr19:3982495-3982580:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_002602&GENOME=hg19	file726
>NAME=TRNATyrGTA&LOCI=[chr6:26569086-26569176:strand=+]&SOURCE=UCSC&SOURCE-ACCESSION=chr6.tRNA14-TyrGTA&GENOME=hg19	file359
