sequence	filename
>HGNC=31476&HUGO-Symbol=MIRLET7A1&HUGO-Name=microRNA_let-7a-1&LOCI=[chr9:96938229-96938328:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_029476&GENOME=hg19	file851
>NAME=TRNAArgCCT&LOCI=[chr1:149728271-149728341:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr1.tRNA88-ArgCCT&GENOME=hg19	file856
>HGNC=31493&HUGO-Symbol=MIR105-2&HUGO-Name=microRNA_105-2&LOCI=[chrX:151562874-151562974:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_029522&GENOME=hg19	file857
>NAME=TRNACysGCA&LOCI=[chr3:17741392-17741464:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr3.tRNA12-CysGCA&GENOME=hg19	file609
>HGNC=31535&HUGO-Symbol=MIR148A&HUGO-Name=microRNA_148a&LOCI=[chr7:25989529-25989616:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_029597&GENOME=hg19	file608
>HGNC=32708&HUGO-Symbol=SNORD12&HUGO-Name=small_nucleolar_RNA,_C/D_box_12&LOCI=[chr20:47897210-47897319:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_003030&GENOME=hg19	file210
>NAME=TRNALysTTT&LOCI=[chr11:122430655-122430727:strand=+]&SOURCE=UCSC&SOURCE-ACCESSION=chr11.tRNA11-LysTTT&GENOME=hg19	file211
>HGNC=10242&HUGO-Symbol=RNY1&HUGO-Name=RNA,_Ro-associated_Y1&LOCI=[chr7:148684219-148684350:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_004391&GENOME=hg19	file212
>HGNC=38215&HUGO-Symbol=MIR3148&HUGO-Name=microRNA_3148&LOCI=[chr8:29814778-29814874:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_036104&GENOME=hg19	file213
>HGNC=38964&HUGO-Symbol=MIR3613&HUGO-Name=microRNA_3613&LOCI=[chr13:50570541-50570647:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_037407&GENOME=hg19	file214
>NAME=TRNALeuCAA&LOCI=[chr6:27570348-27570454:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr6.tRNA141-LeuCAA&GENOME=hg19	file215
>NAME=TRNACysGCA&LOCI=[chr7:149388272-149388343:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr7.tRNA16-CysGCA&GENOME=hg19	file216
>HGNC=32734&HUGO-Symbol=SNORD74&HUGO-Name=small_nucleolar_RNA,_C/D_box_74&LOCI=[chr1:173836802-173836893:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_002579&GENOME=hg19	file217
>HGNC=32147&HUGO-Symbol=MIR510&HUGO-Name=microRNA_510&LOCI=[chrX:146353843-146353936:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_030237&GENOME=hg19	file218
>NAME=TRNALysTTT&LOCI=[chr12:27843306-27843378:strand=+]&SOURCE=UCSC&SOURCE-ACCESSION=chr12.tRNA1-LysTTT&GENOME=hg19	file219
>NAME=TRNAGluTTC&LOCI=[chr2:131094701-131094772:strand=-&chr13:41634874-41634945:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr13.tRNA5-GluTTC&GENOME=hg19	file726
>NAME=TRNALysCTT&LOCI=[chr1:55423542-55423614:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr1.tRNA128-LysCTT&GENOME=hg19	file359
>HGNC=31624&HUGO-Symbol=MIR30A&HUGO-Name=microRNA_30a&LOCI=[chr6:72113244-72113334:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_029504&GENOME=hg19	file358
>HGNC=35336&HUGO-Symbol=MIR1268&HUGO-Name=microRNA_1268&LOCI=[chr15:22513219-22513290:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_031672&GENOME=hg19	file727
>NAME=TRNAGluTTC&LOCI=[chr1:17199078-17199149:strand=+]&SOURCE=UCSC&SOURCE-ACCESSION=chr1.tRNA5-GluTTC&GENOME=hg19	file573
>NAME=TRNAGluCTC&LOCI=[chr2:96217194-96217265:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr2.tRNA24-GluCTC&GENOME=hg19	file351
>HGNC=33573&HUGO-Symbol=SNORD12B&HUGO-Name=small_nucleolar_RNA,_C/D_box_12B&LOCI=[chr20:47896840-47896962:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_003695&GENOME=hg19	file350
>NAME=TRNAGlyTCC&LOCI=[chr18:55345854-55345925:strand=+]&SOURCE=UCSC&SOURCE-ACCESSION=chr18.tRNA2-GlyTCC&GENOME=hg19	file353
>HGNC=32584&HUGO-Symbol=SNORA2A&HUGO-Name=small_nucleolar_RNA,_H/ACA_box_2A&LOCI=[chr12:49050421-49050575:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_002950&GENOME=hg19	file352
>HGNC=32022&HUGO-Symbol=MIR362&HUGO-Name=microRNA_362&LOCI=[chrX:49773562-49773646:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_029850&GENOME=hg19	file355
>HGNC=17131&HUGO-Symbol=SNORD83A&HUGO-Name=small_nucleolar_RNA,_C/D_box_83A&LOCI=[chr22:39711208-39711322:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_000027&GENOME=hg19	file354
>NAME=TRNACysGCA&LOCI=[chr7:149286164-149286235:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr7.tRNA20-CysGCA&GENOME=hg19	file357
>HGNC=31614&HUGO-Symbol=MIR27B&HUGO-Name=microRNA_27b&LOCI=[chr9:97847717-97847833:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_029665&GENOME=hg19	file356
>HGNC=10160&HUGO-Symbol=SNORD33&HUGO-Name=small_nucleolar_RNA,_C/D_box_33&LOCI=[chr19:49993864-49993966:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_000020&GENOME=hg19	file59
>HGNC=32729&HUGO-Symbol=SNORD68&HUGO-Name=small_nucleolar_RNA,_C/D_box_68&LOCI=[chr16:89627828-89627919:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_002450&GENOME=hg19	file58
>HGNC=38199&HUGO-Symbol=MIR3135&HUGO-Name=microRNA_3135&LOCI=[chr3:20179047-20179143:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_036086&GENOME=hg19	file57
>HGNC=32768&HUGO-Symbol=SNORD104&HUGO-Name=small_nucleolar_RNA,_C/D_box_104&LOCI=[chr17:62223428-62223527:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_004380&GENOME=hg19	file56
>HGNC=35375&HUGO-Symbol=MIR720&HUGO-Name=microRNA_720&LOCI=[chr3:164059119-164059248:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_031712&GENOME=hg19	file55
>HGNC=38223&HUGO-Symbol=MIR500B&HUGO-Name=microRNA_500b&LOCI=[chrX:49775270-49775368:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_036257&GENOME=hg19	file54
>NAME=TRNAIleAAT&LOCI=[chr6:26745255-26745328:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr6.tRNA163-IleAAT&GENOME=hg19	file53
>HGNC=41879&HUGO-Symbol=MIR4421&HUGO-Name=microRNA_4421&LOCI=[chr1:51525499-51525587:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_039617&GENOME=hg19	file52
>HGNC=31505&HUGO-Symbol=MIR125A&HUGO-Name=microRNA_125a&LOCI=[chr19:52196497-52196602:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_029693&GENOME=hg19	file51
>HGNC=31511&HUGO-Symbol=MIR128-2&HUGO-Name=microRNA_128-2&LOCI=[chr3:35785958-35786061:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_029824&GENOME=hg19	file50
>HGNC=10097&HUGO-Symbol=SNORD4A&HUGO-Name=small_nucleolar_RNA,_C/D_box_4A&LOCI=[chr17:27049590-27049681:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_000010&GENOME=hg19	file135
>NAME=TRNAThrAGT&LOCI=[chr19:33667963-33668036:strand=+&chr17:8090478-8090551:strand=+&chr17:8129553-8129626:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr19.tRNA4-ThrAGT&GENOME=hg19	file134
>NAME=TRNAArgTCG&LOCI=[chr17:73031208-73031280:strand=+]&SOURCE=UCSC&SOURCE-ACCESSION=chr17.tRNA19-ArgTCG&GENOME=hg19	file137
>NAME=TRNAValTAC&LOCI=[chr11:59318460-59318532:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr11.tRNA16-ValTAC&GENOME=hg19	file136
>NAME=TRNAValAAC&LOCI=[chr5:180615416-180615488:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr5.tRNA15-ValAAC&GENOME=hg19	file131
>HGNC=35290&HUGO-Symbol=MIR1299&HUGO-Name=microRNA_1299&LOCI=[chr9:69002229-69002331:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_031629&GENOME=hg19	file130
>HGNC=32854&HUGO-Symbol=MIR598&HUGO-Name=microRNA_598&LOCI=[chr8:10892706-10892822:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_030328&GENOME=hg19	file133
>HGNC=31497&HUGO-Symbol=MIR10A&HUGO-Name=microRNA_10a&LOCI=[chr17:46657190-46657319:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_029608&GENOME=hg19	file132
>HGNC=31524&HUGO-Symbol=MIR138-1&HUGO-Name=microRNA_138-1&LOCI=[chr3:44155694-44155812:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_029700&GENOME=hg19	file728
>HGNC=38269&HUGO-Symbol=MIR3127&HUGO-Name=microRNA_3127&LOCI=[chr2:97464005-97464100:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_036074&GENOME=hg19	file891
>NAME=TRNASerGCT&LOCI=[chr17:8090184-8090265:strand=+&chr6:28565117-28565198:strand=-&chr15:40886023-40886104:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr17.tRNA7-SerGCT&GENOME=hg19	file139
>NAME=TRNAAlaCGC&LOCI=[chr2:157257281-157257352:strand=+]&SOURCE=UCSC&SOURCE-ACCESSION=chr2.tRNA13-AlaCGC&GENOME=hg19	file138
>NAME=TRNAArgTCG&LOCI=[chr15:89878304-89878376:strand=+]&SOURCE=UCSC&SOURCE-ACCESSION=chr15.tRNA4-ArgTCG&GENOME=hg19	file729
>NAME=TRNAArgTCG&LOCI=[chr6:26299905-26299977:strand=+]&SOURCE=UCSC&SOURCE-ACCESSION=chr6.tRNA3-ArgTCG&GENOME=hg19	file882
>NAME=TRNAPheGAA&LOCI=[chr6:28791093-28791166:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr6.tRNA103-PheGAA&GENOME=hg19	file508
>HGNC=38292&HUGO-Symbol=MIR514B&HUGO-Name=microRNA_514b&LOCI=[chrX:146331659-146331758:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_036173&GENOME=hg19	file509
>HGNC=31868&HUGO-Symbol=MIR375&HUGO-Name=microRNA_375&LOCI=[chr2:219866357-219866440:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_029867&GENOME=hg19	file504
>NAME=TRNASerGCT&LOCI=[chr6:26305718-26305801:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr6.tRNA175-SerGCT&GENOME=hg19	file342
>HGNC=31484&HUGO-Symbol=MIRLET7F2&HUGO-Name=microRNA_let-7f-2&LOCI=[chrX:53584143-53584245:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_029484&GENOME=hg19	file506
>NAME=TRNAProCGG&LOCI=[chr6:27059521-27059592:strand=+]&SOURCE=UCSC&SOURCE-ACCESSION=chr6.tRNA30-ProCGG&GENOME=hg19	file507
>NAME=TRNACysGCA&LOCI=[chr7:149310156-149310227:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr7.tRNA18-CysGCA&GENOME=hg19	file500
>HGNC=35386&HUGO-Symbol=MIR320D1&HUGO-Name=microRNA_320d-1&LOCI=[chr13:41301954-41302021:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_031723&GENOME=hg19	file501
>HGNC=38190&HUGO-Symbol=MIR3190&HUGO-Name=microRNA_3190&LOCI=[chr19:47730189-47730288:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_036158&GENOME=hg19	file502
>HGNC=32605&HUGO-Symbol=SNORA16A&HUGO-Name=small_nucleolar_RNA,_H/ACA_box_16A&LOCI=[chr1:28907422-28907575:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_003035&GENOME=hg19	file343
>HGNC=32755&HUGO-Symbol=SNORD93&HUGO-Name=small_nucleolar_RNA,_C/D_box_93&LOCI=[chr7:22896222-22896315:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_003075&GENOME=hg19	file679
>HGNC=37499&HUGO-Symbol=RNU1-6&HUGO-Name=RNA,_U1_small_nuclear_6&LOCI=[chr1:145969260-145969443:strand=-&chr1:147510994-147511177:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_030723&GENOME=hg19&MERGED=[HGNC=37500]	file887
>HGNC=31775&HUGO-Symbol=MIR338&HUGO-Name=microRNA_338&LOCI=[chr17:79099673-79099759:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_029897&GENOME=hg19	file886
>HGNC=31515&HUGO-Symbol=MIR130B&HUGO-Name=microRNA_130b&LOCI=[chr22:22007583-22007684:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_029845&GENOME=hg19	file180
>HGNC=34286&HUGO-Symbol=RNU6-42&HUGO-Name=RNA,_U6_small_nuclear_42&LOCI=[chr3:196511841-196511967:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_028373&GENOME=hg19	file181
>HGNC=31803&HUGO-Symbol=SNORD14B&HUGO-Name=small_nucleolar_RNA,_C/D_box_14B&LOCI=[chr11:17097315-17097425:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_001452&GENOME=hg19	file182
>HGNC=10223&HUGO-Symbol=SNORA66&HUGO-Name=small_nucleolar_RNA,_H/ACA_box_66&LOCI=[chr1:93306266-93306418:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_002444&GENOME=hg19	file183
>NAME=TRNAIleAAT&LOCI=[chr6:27636362-27636435:strand=+]&SOURCE=UCSC&SOURCE-ACCESSION=chr6.tRNA57-IleAAT&GENOME=hg19	file184
>HGNC=41738&HUGO-Symbol=MIR4431&HUGO-Name=microRNA_4431&LOCI=[chr2:52929650-52929763:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_039630&GENOME=hg19	file185
>HGNC=32567&HUGO-Symbol=SCARNA10&HUGO-Name=small_Cajal_body-specific_RNA_10&LOCI=[chr12:6619378-6619727:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_004387&GENOME=hg19	file186
>NAME=TRNATyrGTA&LOCI=[chr14:21128117-21128210:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr14.tRNA17-TyrGTA&GENOME=hg19	file187
>HGNC=41553&HUGO-Symbol=MIR4454&HUGO-Name=microRNA_4454&LOCI=[chr4:164014716-164014790:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_039659&GENOME=hg19	file188
>NAME=TRNAPheGAA&LOCI=[chr11:59333853-59333925:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr11.tRNA13-PheGAA&GENOME=hg19	file189
>NAME=TRNALeuAAG&LOCI=[chr3:148221228-148221309:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr3.tRNA5-LeuAAG&GENOME=hg19	file779
>NAME=TRNAGlyTCC&LOCI=[chr1:161409961-161410032:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr1.tRNA82-GlyTCC&GENOME=hg19	file778
>NAME=TRNAAsnGTT&LOCI=[chr1:148760356-148760429:strand=-&chr1:148598314-148598387:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr1.tRNA107-AsnGTT&GENOME=hg19	file348
>HGNC=31772&HUGO-Symbol=MIR331&HUGO-Name=microRNA_331&LOCI=[chr12:95702186-95702299:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_029895&GENOME=hg19	file349
>HGNC=32764&HUGO-Symbol=SNORD101&HUGO-Name=small_nucleolar_RNA,_C/D_box_101&LOCI=[chr6:133136436-133136528:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_002434&GENOME=hg19	file438
>HGNC=38340&HUGO-Symbol=MIR3136&HUGO-Name=microRNA_3136&LOCI=[chr3:69098099-69098196:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_036087&GENOME=hg19	file439
>NAME=TRNAProAGG&LOCI=[chr2:87339573-87339644:strand=+]&SOURCE=UCSC&SOURCE-ACCESSION=chr2.tRNA8-ProAGG&GENOME=hg19	file430
>HGNC=41594&HUGO-Symbol=MIR4647&HUGO-Name=microRNA_4647&LOCI=[chr6:44221933-44222032:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_039790&GENOME=hg19	file431
>HGNC=41878&HUGO-Symbol=MIR4517&HUGO-Name=microRNA_4517&LOCI=[chr16:28969894-28969992:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_039742&GENOME=hg19	file432
>HGNC=31549&HUGO-Symbol=MIR181A2&HUGO-Name=microRNA_181a-2&LOCI=[chr9:127454711-127454840:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_029611&GENOME=hg19	file433
>HGNC=31597&HUGO-Symbol=MIR219-1&HUGO-Name=microRNA_219-1&LOCI=[chr6:33175602-33175731:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_029633&GENOME=hg19	file434
>NAME=TRNAIleAAT&LOCI=[chr6:27655967-27656040:strand=+]&SOURCE=UCSC&SOURCE-ACCESSION=chr6.tRNA59-IleAAT&GENOME=hg19	file435
>NAME=TRNALysCTT&LOCI=[chr16:3241501-3241573:strand=+]&SOURCE=UCSC&SOURCE-ACCESSION=chr16.tRNA10-LysCTT&GENOME=hg19	file436
>HGNC=33137&HUGO-Symbol=MIR454&HUGO-Name=microRNA_454&LOCI=[chr17:57215109-57215243:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_030411&GENOME=hg19	file437
>HGNC=31478&HUGO-Symbol=MIRLET7A3&HUGO-Name=microRNA_let-7a-3&LOCI=[chr22:46508619-46508712:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_029478&GENOME=hg19	file825
>HGNC=31880&HUGO-Symbol=MIR423&HUGO-Name=microRNA_423&LOCI=[chr17:28444087-28444200:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_029945&GENOME=hg19	file760
>HGNC=31547&HUGO-Symbol=MIR17&HUGO-Name=microRNA_17&LOCI=[chr13:92002849-92002952:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_029487&GENOME=hg19	file777
>HGNC=31555&HUGO-Symbol=MIR184&HUGO-Name=microRNA_184&LOCI=[chr15:79502120-79502223:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_029705&GENOME=hg19	file776
>HGNC=38965&HUGO-Symbol=MIR3934&HUGO-Name=microRNA_3934&LOCI=[chr6:33665895-33666021:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_037498&GENOME=hg19	file88
>HGNC=38933&HUGO-Symbol=MIR3928&HUGO-Name=microRNA_3928&LOCI=[chr22:31556038-31556115:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_037496&GENOME=hg19	file89
>HGNC=31609&HUGO-Symbol=MIR25&HUGO-Name=microRNA_25&LOCI=[chr7:99691173-99691276:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_029498&GENOME=hg19	file84
>HGNC=41684&HUGO-Symbol=MIR1273G&HUGO-Name=microRNA_1273g&LOCI=[chr1:53405976-53406095:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_039972&GENOME=hg19	file85
>NAME=TRNAAlaAGC&LOCI=[chr6:58196623-58196695:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr6.tRNA89-AlaAGC&GENOME=hg19	file86
>HGNC=32623&HUGO-Symbol=SNORA33&HUGO-Name=small_nucleolar_RNA,_H/ACA_box_33&LOCI=[chr6:133138348-133138500:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_002436&GENOME=hg19	file87
>HGNC=31649&HUGO-Symbol=MIR98&HUGO-Name=microRNA_98&LOCI=[chrX:53583174-53583312:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_029513&GENOME=hg19	file80
>HGNC=41752&HUGO-Symbol=MIR4472-2&HUGO-Name=microRNA_4472-2&LOCI=[chr12:116866047-116866133:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_039683&GENOME=hg19	file81
>NAME=TRNAAsnGTT&LOCI=[chr1:16847080-16847153:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr1.tRNA136-AsnGTT&GENOME=hg19	file82
>HGNC=31501&HUGO-Symbol=MIR122&HUGO-Name=microRNA_122&LOCI=[chr18:56118296-56118400:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_029667&GENOME=hg19	file83
>HGNC=31496&HUGO-Symbol=MIR107&HUGO-Name=microRNA_107&LOCI=[chr10:91352494-91352594:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_029524&GENOME=hg19	file724
>HGNC=34306&HUGO-Symbol=SNAR-A3&HUGO-Name=small_ILF3/NF90-associated_RNA_A3&LOCI=[chr19:50631659-50631779:strand=-&chr19:50626331-50626451:strand=-&chr19:50620977-50621097:strand=-&chr19:50615625-50615745:strand=-&chr19:50610271-50610391:strand=-&chr19:50607212-50607332:strand=-&chr19:50604148-50604268:strand=-&chr19:50601083-50601203:strand=-&chr19:50595746-50595866:strand=-&chr19:48427036-48427156:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_024214&GENOME=hg19&MERGED=[HGNC=34308&HGNC=34307&HGNC=34338&HGNC=34313&HGNC=34311&HGNC=34309&HGNC=34312&HGNC=34314&HGNC=34310&HGNC=34308]	file725
>NAME=TRNALysCTT&LOCI=[chr16:3230555-3230627:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr16.tRNA30-LysCTT&GENOME=hg19	file649
>NAME=TRNAGlnCTG&LOCI=[chr12:74851182-74851254:strand=+]&SOURCE=UCSC&SOURCE-ACCESSION=chr12.tRNA3-GlnCTG&GENOME=hg19	file648
>HGNC=32703&HUGO-Symbol=SNORD6&HUGO-Name=small_nucleolar_RNA,_C/D_box_6&LOCI=[chr11:93464659-93464749:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_003036&GENOME=hg19	file720
>NAME=TRNALysCTT&LOCI=[chr18:43669271-43669343:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr18.tRNA4-LysCTT&GENOME=hg19	file721
>NAME=TRNAThrCGT&LOCI=[chr17:29877093-29877164:strand=+]&SOURCE=UCSC&SOURCE-ACCESSION=chr17.tRNA14-ThrCGT&GENOME=hg19	file722
>NAME=TRNAAlaCGC&LOCI=[chr6:28697092-28697163:strand=+]&SOURCE=UCSC&SOURCE-ACCESSION=chr6.tRNA70-AlaCGC&GENOME=hg19	file723
>NAME=TRNALeuTAA&LOCI=[chr1:238106956-238107030:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr1.tRNA60-LeuTAA&GENOME=hg19	file643
>HGNC=33692&HUGO-Symbol=MIR365-1&HUGO-Name=microRNA_365-1&LOCI=[chr16:14403132-14403238:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_029854&GENOME=hg19	file642
>NAME=TRNAValAAC&LOCI=[chr1:180184276-180184348:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr1.tRNA63-ValAAC&GENOME=hg19	file641
>HGNC=32560&HUGO-Symbol=SCARNA4&HUGO-Name=small_Cajal_body-specific_RNA_4&LOCI=[chr1:155895739-155895887:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_003005&GENOME=hg19	file640
>HGNC=38266&HUGO-Symbol=MIR3151&HUGO-Name=microRNA_3151&LOCI=[chr8:104166832-104166927:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_036106&GENOME=hg19	file647
>HGNC=31490&HUGO-Symbol=MIR103A1&HUGO-Name=microRNA_103a-1&LOCI=[chr5:167987891-167987988:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_029520&GENOME=hg19	file646
>NAME=TRNASerAGA&LOCI=[chr6:27499987-27500068:strand=+]&SOURCE=UCSC&SOURCE-ACCESSION=chr6.tRNA50-SerAGA&GENOME=hg19	file645
>NAME=TRNAIleGAT&LOCI=[chrX:3833271-3833344:strand=-&chrX:3756418-3756491:strand=-&chrX:3794842-3794915:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chrX.tRNA5-IleGAT&GENOME=hg19	file644
>HGNC=31612&HUGO-Symbol=MIR26B&HUGO-Name=microRNA_26b&LOCI=[chr2:219267359-219267455:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_029500&GENOME=hg19	file881
>NAME=TRNAAlaAGC&LOCI=[chr6:26572092-26572164:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr6.tRNA166-AlaAGC&GENOME=hg19	file823
>NAME=TRNAGlnCTG&LOCI=[chr1:147800937-147801008:strand=+]&SOURCE=UCSC&SOURCE-ACCESSION=chr1.tRNA22-GlnCTG&GENOME=hg19	file799
>HGNC=10189&HUGO-Symbol=SNORD49A&HUGO-Name=small_nucleolar_RNA,_C/D_box_49A&LOCI=[chr17:16343340-16343430:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_002744&GENOME=hg19	file319
>NAME=TRNAGlyTCC&LOCI=[chr1:161432166-161432237:strand=-&chr1:161417375-161417446:strand=-&chr1:161424756-161424827:strand=-&chr1:145397864-145397935:strand=-&chr1:161500903-161500974:strand=+&chr1:161439547-161439618:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr1.tRNA45-GlyTCC&GENOME=hg19	file318
>HGNC=23134&HUGO-Symbol=RN7SL2&HUGO-Name=RNA,_7SL,_cytoplasmic_2&LOCI=[chr14:50329259-50329577:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_027260&GENOME=hg19	file315
>HGNC=32805&HUGO-Symbol=MIR550A2&HUGO-Name=microRNA_550a-2&LOCI=[chr7:32772583-32772699:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_030320&GENOME=hg19	file314
>NAME=TRNACysACA&LOCI=[chr5:151988596-151988771:strand=+]&SOURCE=UCSC&SOURCE-ACCESSION=chr5.tRNA1-CysACA&GENOME=hg19	file317
>HGNC=35247&HUGO-Symbol=MIR320B1&HUGO-Name=microRNA_320b-1&LOCI=[chr1:117214361-117214459:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_031564&GENOME=hg19	file316
