sequence	filename
>HGNC=35315&HUGO-Symbol=MIR1249&HUGO-Name=microRNA_1249&LOCI=[chr22:45596825-45596910:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_031651&GENOME=hg19	file262
>NAME=TRNAGluCTC&LOCI=[chr2:159738171-159738242:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr2.tRNA18-GluCTC&GENOME=hg19	file265
>HGNC=31592&HUGO-Symbol=MIR215&HUGO-Name=microRNA_215&LOCI=[chr1:220291185-220291314:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_029628&GENOME=hg19	file264
>HGNC=32830&HUGO-Symbol=MIR574&HUGO-Name=microRNA_574&LOCI=[chr4:38869643-38869758:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_030300&GENOME=hg19	file267
>NAME=TRNALysTTT&LOCI=[chr6:28715521-28715593:strand=+]&SOURCE=UCSC&SOURCE-ACCESSION=chr6.tRNA71-LysTTT&GENOME=hg19	file266
>HGNC=10202&HUGO-Symbol=SNORD52&HUGO-Name=small_nucleolar_RNA,_C/D_box_52&LOCI=[chr6:31804843-31804926:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_002742&GENOME=hg19	file412
>HGNC=33666&HUGO-Symbol=MIR760&HUGO-Name=microRNA_760&LOCI=[chr1:94312378-94312477:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_030621&GENOME=hg19	file66
>HGNC=10183&HUGO-Symbol=SNORD44&HUGO-Name=small_nucleolar_RNA,_C/D_box_44&LOCI=[chr1:173835094-173835176:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_002750&GENOME=hg19	file67
>HGNC=32623&HUGO-Symbol=SNORA33&HUGO-Name=small_nucleolar_RNA,_H/ACA_box_33&LOCI=[chr6:133138348-133138500:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_002436&GENOME=hg19	file64
>HGNC=38933&HUGO-Symbol=MIR3928&HUGO-Name=microRNA_3928&LOCI=[chr22:31556038-31556115:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_037496&GENOME=hg19	file65
>NAME=TRNAAsnGTT&LOCI=[chr1:16847080-16847153:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr1.tRNA136-AsnGTT&GENOME=hg19	file62
>NAME=TRNAProTGG&LOCI=[chr11:75946869-75946940:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr11.tRNA12-ProTGG&GENOME=hg19	file63
>NAME=TRNAIleTAT&LOCI=[chr6:26988125-26988218:strand=+&chr2:43037676-43037768:strand=+&chr6:27599200-27599293:strand=+]&SOURCE=UCSC&SOURCE-ACCESSION=chr2.tRNA5-IleTAT&GENOME=hg19	file60
>HGNC=31649&HUGO-Symbol=MIR98&HUGO-Name=microRNA_98&LOCI=[chrX:53583174-53583312:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_029513&GENOME=hg19	file61
>NAME=TRNAProTGG&LOCI=[chr16:3234133-3234204:strand=-&chr16:3238094-3238165:strand=+&chr16:3208923-3208994:strand=+&chr14:21152175-21152246:strand=+&chr5:180615854-180615925:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr16.tRNA3-ProTGG&GENOME=hg19	file68
>HGNC=33562&HUGO-Symbol=SNORD123&HUGO-Name=small_nucleolar_RNA,_C/D_box_123&LOCI=[chr5:9548938-9549027:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_003689&GENOME=hg19	file69
>HGNC=32024&HUGO-Symbol=MIR20B&HUGO-Name=microRNA_20b&LOCI=[chrX:133303829-133303917:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_029950&GENOME=hg19	file572
>HGNC=33074&HUGO-Symbol=SNORD116-8&HUGO-Name=small_nucleolar_RNA,_C/D_box_116-8&LOCI=[chr15:25315568-25315684:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_003323&GENOME=hg19	file413
>HGNC=32817&HUGO-Symbol=MIR561&HUGO-Name=microRNA_561&LOCI=[chr2:189162209-189162325:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_030287&GENOME=hg19	file168
>HGNC=31571&HUGO-Symbol=MIR199A1&HUGO-Name=microRNA_199a-1&LOCI=[chr19:10928092-10928182:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_029586&GENOME=hg19	file169
>NAME=TRNAGluTTC&LOCI=[chr1:149664355-149664427:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr1.tRNA94-GluTTC&GENOME=hg19	file166
>NAME=TRNAIleAAT&LOCI=[chr6:26554350-26554423:strand=+&chr14:102783429-102783502:strand=+&chr6:27205350-27205423:strand=-&chr17:8090911-8090984:strand=+&chr6:27144994-27145067:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr17.tRNA9-IleAAT&GENOME=hg19	file167
>NAME=TRNACysGCA&LOCI=[chr17:37017937-37018008:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr17.tRNA29-CysGCA&GENOME=hg19	file164
>NAME=TRNATyrGTA&LOCI=[chr6:26595102-26595190:strand=+]&SOURCE=UCSC&SOURCE-ACCESSION=chr6.tRNA17-TyrGTA&GENOME=hg19	file165
>HGNC=31771&HUGO-Symbol=MIR330&HUGO-Name=microRNA_330&LOCI=[chr19:46142242-46142355:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_029886&GENOME=hg19	file162
>HGNC=31587&HUGO-Symbol=MIR210&HUGO-Name=microRNA_210&LOCI=[chr11:568079-568208:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_029623&GENOME=hg19	file163
>NAME=TRNAValAAC&LOCI=[chr6:27203288-27203360:strand=+]&SOURCE=UCSC&SOURCE-ACCESSION=chr6.tRNA37-ValAAC&GENOME=hg19	file160
>HGNC=31632&HUGO-Symbol=MIR320A&HUGO-Name=microRNA_320a&LOCI=[chr8:22102465-22102566:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_029714&GENOME=hg19	file161
>HGNC=31761&HUGO-Symbol=MIR148B&HUGO-Name=microRNA_148b&LOCI=[chr12:54730990-54731108:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_029894&GENOME=hg19	file441
>HGNC=31610&HUGO-Symbol=MIR26A1&HUGO-Name=microRNA_26a-1&LOCI=[chr3:38010885-38010981:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_029499&GENOME=hg19	file440
>HGNC=33692&HUGO-Symbol=MIR365-1&HUGO-Name=microRNA_365-1&LOCI=[chr16:14403132-14403238:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_029854&GENOME=hg19	file443
>HGNC=38258&HUGO-Symbol=MIR1260B&HUGO-Name=microRNA_1260b&LOCI=[chr11:96074592-96074700:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_036125&GENOME=hg19	file442
>NAME=TRNASerAGA&LOCI=[chr6:27499987-27500068:strand=+]&SOURCE=UCSC&SOURCE-ACCESSION=chr6.tRNA50-SerAGA&GENOME=hg19	file445
>HGNC=32795&HUGO-Symbol=MIR532&HUGO-Name=microRNA_532&LOCI=[chrX:49767744-49767854:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_030241&GENOME=hg19	file444
>NAME=TRNAGlnCTG&LOCI=[chr12:74851182-74851254:strand=+]&SOURCE=UCSC&SOURCE-ACCESSION=chr12.tRNA3-GlnCTG&GENOME=hg19	file447
>HGNC=31490&HUGO-Symbol=MIR103A1&HUGO-Name=microRNA_103a-1&LOCI=[chr5:167987891-167987988:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_029520&GENOME=hg19	file446
>NAME=TRNAAlaAGC&LOCI=[chr6:28678366-28678437:strand=+]&SOURCE=UCSC&SOURCE-ACCESSION=chr6.tRNA67-AlaAGC&GENOME=hg19	file449
>HGNC=32140&HUGO-Symbol=MIR505&HUGO-Name=microRNA_505&LOCI=[chrX:139006297-139006400:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_030230&GENOME=hg19	file448
>HGNC=10184&HUGO-Symbol=SNORD45A&HUGO-Name=small_nucleolar_RNA,_C/D_box_45A&LOCI=[chr1:76253564-76253667:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_002749&GENOME=hg19	file614
>HGNC=32704&HUGO-Symbol=SNORD7&HUGO-Name=small_nucleolar_RNA,_C/D_box_7&LOCI=[chr17:33900666-33900782:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_003037&GENOME=hg19	file610
>NAME=TRNAArgCCT&LOCI=[chr17:73030001-73030073:strand=+]&SOURCE=UCSC&SOURCE-ACCESSION=chr17.tRNA18-ArgCCT&GENOME=hg19	file611
>HGNC=32663&HUGO-Symbol=SNORA77&HUGO-Name=small_nucleolar_RNA,_H/ACA_box_77&LOCI=[chr1:203698699-203698843:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_003019&GENOME=hg19	file612
>HGNC=10244&HUGO-Symbol=RNY4&HUGO-Name=RNA,_Ro-associated_Y4&LOCI=[chr7:148660397-148660509:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_004393&GENOME=hg19	file613
>HGNC=35386&HUGO-Symbol=MIR320D1&HUGO-Name=microRNA_320d-1&LOCI=[chr13:41301954-41302021:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_031723&GENOME=hg19	file346
>HGNC=31488&HUGO-Symbol=MIR101-1&HUGO-Name=microRNA_101-1&LOCI=[chr1:65524107-65524201:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_029516&GENOME=hg19	file347
>HGNC=31872&HUGO-Symbol=MIR379&HUGO-Name=microRNA_379&LOCI=[chr14:101488393-101488479:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_029871&GENOME=hg19	file344
>NAME=TRNACysGCA&LOCI=[chr7:149310156-149310227:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr7.tRNA18-CysGCA&GENOME=hg19	file345
>NAME=TRNACysGCA&LOCI=[chr4:124430005-124430076:strand=-&chr17:37310744-37310815:strand=-&chr17:37309987-37310058:strand=-&chr17:37023898-37023969:strand=+]&SOURCE=UCSC&SOURCE-ACCESSION=chr4.tRNA3-CysGCA&GENOME=hg19	file229
>HGNC=31778&HUGO-Symbol=MIR342&HUGO-Name=microRNA_342&LOCI=[chr14:100575982-100576100:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_029888&GENOME=hg19	file228
>NAME=TRNAPheGAA&LOCI=[chr6:28732164-28732236:strand=+]&SOURCE=UCSC&SOURCE-ACCESSION=chr6.tRNA72-PheGAA&GENOME=hg19	file340
>HGNC=33191&HUGO-Symbol=SNORD3C&HUGO-Name=small_nucleolar_RNA,_C/D_box_3C&LOCI=[chr17:19093332-19093568:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_006881&GENOME=hg19	file341
>HGNC=32572&HUGO-Symbol=SCARNA15&HUGO-Name=small_Cajal_body-specific_RNA_15&LOCI=[chr15:83424687-83424833:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_003011&GENOME=hg19	file225
>HGNC=34325&HUGO-Symbol=SNAR-E&HUGO-Name=small_ILF3/NF90-associated_RNA_E&LOCI=[chr19:47333842-47333961:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_024258&GENOME=hg19	file224
>HGNC=32534&HUGO-Symbol=MIR542&HUGO-Name=microRNA_542&LOCI=[chrX:133675361-133675477:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_030399&GENOME=hg19	file227
>NAME=TRNAAspGTC&LOCI=[chr1:161501915-161501986:strand=+]&SOURCE=UCSC&SOURCE-ACCESSION=chr1.tRNA46-AspGTC&GENOME=hg19	file226
>NAME=TRNAGlyGCC&LOCI=[chr16:70822597-70822667:strand=+]&SOURCE=UCSC&SOURCE-ACCESSION=chr16.tRNA18-GlyGCC&GENOME=hg19	file221
>NAME=TRNAAspGTC&LOCI=[chr6:27551236-27551307:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr6.tRNA144-AspGTC&GENOME=hg19	file220
>NAME=TRNALysCTT&LOCI=[chr16:3230555-3230627:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr16.tRNA30-LysCTT&GENOME=hg19	file223
>HGNC=32678&HUGO-Symbol=SNORD2&HUGO-Name=small_nucleolar_RNA,_C/D_box_2&LOCI=[chr3:186502575-186502664:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_002587&GENOME=hg19	file222
>NAME=TRNAGluTTC&LOCI=[chr15:26327381-26327452:strand=-&chr13:45492062-45492133:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr13.tRNA3-GluTTC&GENOME=hg19	file545
>HGNC=32629&HUGO-Symbol=SNORA36B&HUGO-Name=small_nucleolar_RNA,_H/ACA_box_36B&LOCI=[chr1:220373870-220374028:strand-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_002994&GENOME=hg19&MERGED=[HGNC=35370]	file542
>NAME=TRNASerAGA&LOCI=[chr6:27446591-27446672:strand=+&chr6:26327817-26327898:strand=+&chr8:96281885-96281966:strand=-&chr17:8129928-8130009:strand=-&chr6:27463593-27463674:strand=+&chr6:27470818-27470899:strand=+]&SOURCE=UCSC&SOURCE-ACCESSION=chr6.tRNA5-SerAGA&GENOME=hg19	file28
>HGNC=33189&HUGO-Symbol=SNORD3A&HUGO-Name=small_nucleolar_RNA,_C/D_box_3A&LOCI=[chr17:19091319-19091555:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_006880&GENOME=hg19	file29
>NAME=TRNACysGCA&LOCI=[chr7:149344046-149344117:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr7.tRNA17-CysGCA&GENOME=hg19	file22
>NAME=TRNAArgTCT&LOCI=[chr9:131102355-131102445:strand=-&chr11:59318767-59318852:strand=+]&SOURCE=UCSC&SOURCE-ACCESSION=chr11.tRNA3-ArgTCT&GENOME=hg19	file23
>NAME=TRNAAlaAGC&LOCI=[chr6:28574933-28575004:strand=+]&SOURCE=UCSC&SOURCE-ACCESSION=chr6.tRNA65-AlaAGC&GENOME=hg19	file20
>HGNC=10143&HUGO-Symbol=SNORD20&HUGO-Name=small_nucleolar_RNA,_C/D_box_20&LOCI=[chr2:232321145-232321244:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_002908&GENOME=hg19	file21
>NAME=TRNAThrCGT&LOCI=[chr6:27271568-27271639:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr6.tRNA151-ThrCGT&GENOME=hg19	file26
>NAME=TRNACysGCA&LOCI=[chr7:149361915-149361986:strand=+]&SOURCE=UCSC&SOURCE-ACCESSION=chr7.tRNA14-CysGCA&GENOME=hg19	file27
>NAME=TRNACysGCA&LOCI=[chr15:80036997-80037069:strand=+]&SOURCE=UCSC&SOURCE-ACCESSION=chr15.tRNA3-CysGCA&GENOME=hg19	file24
>HGNC=35277&HUGO-Symbol=MIR1285-1&HUGO-Name=microRNA_1285-1&LOCI=[chr7:91833319-91833422:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_031616&GENOME=hg19	file25
>HGNC=31515&HUGO-Symbol=MIR130B&HUGO-Name=microRNA_130b&LOCI=[chr22:22007583-22007684:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_029845&GENOME=hg19	file122
>HGNC=31564&HUGO-Symbol=MIR194-1&HUGO-Name=microRNA_194-1&LOCI=[chr1:220291489-220291593:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_029711&GENOME=hg19	file123
>HGNC=35350&HUGO-Symbol=MIR1277&HUGO-Name=microRNA_1277&LOCI=[chrX:117520347-117520444:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_031685&GENOME=hg19	file120
>HGNC=33660&HUGO-Symbol=MIR877&HUGO-Name=microRNA_877&LOCI=[chr6:30552099-30552204:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_030615&GENOME=hg19	file121
>NAME=TRNAGlnTTG&LOCI=[chr2:131029911-131029982:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr2.tRNA22-GlnTTG&GENOME=hg19	file126
>NAME=TRNATyrGTA&LOCI=[chr14:21128117-21128210:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr14.tRNA17-TyrGTA&GENOME=hg19	file127
>HGNC=32055&HUGO-Symbol=MIR409&HUGO-Name=microRNA_409&LOCI=[chr14:101531627-101531725:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_029975&GENOME=hg19	file124
>HGNC=31588&HUGO-Symbol=MIR211&HUGO-Name=microRNA_211&LOCI=[chr15:31357225-31357354:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_029624&GENOME=hg19	file125
>NAME=TRNAPheGAA&LOCI=[chr11:59333853-59333925:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr11.tRNA13-PheGAA&GENOME=hg19	file128
>NAME=TRNAArgTCT&LOCI=[chr6:27529963-27530049:strand=+]&SOURCE=UCSC&SOURCE-ACCESSION=chr6.tRNA52-ArgTCT&GENOME=hg19	file129
>HGNC=31507&HUGO-Symbol=MIR125B2&HUGO-Name=microRNA_125b-2&LOCI=[chr21:17962547-17962655:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_029694&GENOME=hg19	file539
>NAME=TRNALeuTAA&LOCI=[chr6:144537684-144537766:strand=+]&SOURCE=UCSC&SOURCE-ACCESSION=chr6.tRNA83-LeuTAA&GENOME=hg19	file538
>HGNC=31497&HUGO-Symbol=MIR10A&HUGO-Name=microRNA_10a&LOCI=[chr17:46657190-46657319:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_029608&GENOME=hg19	file531
>NAME=TRNAMetCAT&LOCI=[chr6:28921042-28921114:strand=-&chr6:28912352-28912424:strand=+]&SOURCE=UCSC&SOURCE-ACCESSION=chr6.tRNA75-MetCAT&GENOME=hg19	file530
>HGNC=31547&HUGO-Symbol=MIR17&HUGO-Name=microRNA_17&LOCI=[chr13:92002849-92002952:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_029487&GENOME=hg19	file533
>HGNC=31555&HUGO-Symbol=MIR184&HUGO-Name=microRNA_184&LOCI=[chr15:79502120-79502223:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_029705&GENOME=hg19	file532
>NAME=TRNAProCGG&LOCI=[chr1:167683962-167684033:strand=+&chr17:8126151-8126222:strand=-&chr16:3222049-3222120:strand=+]&SOURCE=UCSC&SOURCE-ACCESSION=chr16.tRNA6-ProCGG&GENOME=hg19	file535
>NAME=TRNAGlyTCC&LOCI=[chr1:161409961-161410032:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr1.tRNA82-GlyTCC&GENOME=hg19	file534
>NAME=TRNAThrTGT&LOCI=[chr14:21099319-21099391:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr14.tRNA20-ThrTGT&GENOME=hg19	file537
>NAME=TRNAGluCTC&LOCI=[chr3:103879524-103879595:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr3.tRNA10-GluCTC&GENOME=hg19	file536
>NAME=TRNALeuTAA&LOCI=[chr6:27198334-27198416:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr6.tRNA155-LeuTAA&GENOME=hg19	file382
>HGNC=33684&HUGO-Symbol=MIR941-1&HUGO-Name=microRNA_941-1&LOCI=[chr20:62550768-62550904:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_030637&GENOME=hg19	file383
>NAME=TRNAAlaTGC&LOCI=[chr5:180633868-180633939:strand=+&chr12:125406301-125406372:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr5.tRNA8-AlaTGC&GENOME=hg19	file157
>NAME=TRNAGlnCTG&LOCI=[chr6:27515531-27515602:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr6.tRNA146-GlnCTG&GENOME=hg19	file156
>HGNC=31500&HUGO-Symbol=MIR1-2&HUGO-Name=microRNA_1-2&LOCI=[chr18:19408955-19409059:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_029662&GENOME=hg19	file155
>HGNC=31569&HUGO-Symbol=MIR197&HUGO-Name=microRNA_197&LOCI=[chr1:110141505-110141599:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_029583&GENOME=hg19	file154
>NAME=TRNAPheGAA&LOCI=[chr6:28775610-28775682:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr6.tRNA106-PheGAA&GENOME=hg19	file153
>HGNC=32067&HUGO-Symbol=MIR485&HUGO-Name=microRNA_485&LOCI=[chr14:101521746-101521838:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_030160&GENOME=hg19	file152
>NAME=TRNALeuTAA&LOCI=[chr11:59319228-59319310:strand=+]&SOURCE=UCSC&SOURCE-ACCESSION=chr11.tRNA4-LeuTAA&GENOME=hg19	file151
>NAME=TRNAGlyTCC&LOCI=[chr19:4724082-4724153:strand=+]&SOURCE=UCSC&SOURCE-ACCESSION=chr19.tRNA2-GlyTCC&GENOME=hg19	file150
>NAME=TRNAGlyGCC&LOCI=[chr16:70812114-70812184:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr16.tRNA25-GlyGCC&GENOME=hg19	file409
>HGNC=32134&HUGO-Symbol=MIR500A&HUGO-Name=microRNA_500a&LOCI=[chrX:49773029-49773132:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_030224&GENOME=hg19	file388
>NAME=TRNAArgCCG&LOCI=[chr16:3200675-3200747:strand=+&chr6:28849165-28849237:strand=+&chr6:28710729-28710801:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr16.tRNA1-ArgCCG&GENOME=hg19	file159
>HGNC=31479&HUGO-Symbol=MIRLET7B&HUGO-Name=microRNA_let-7b&LOCI=[chr22:46509556-46509658:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_029479&GENOME=hg19	file158
>HGNC=38374&HUGO-Symbol=MIR378C&HUGO-Name=microRNA_378c&LOCI=[chr10:132760841-132760941:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_036180&GENOME=hg19	file389
>NAME=TRNAMetCAT&LOCI=[chr6:27745664-27745735:strand=+]&SOURCE=UCSC&SOURCE-ACCESSION=chr6.tRNA61-MetCAT&GENOME=hg19	file467
>NAME=TRNASerGCT&LOCI=[chr17:8090184-8090265:strand=+&chr6:28565117-28565198:strand=-&chr15:40886023-40886104:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr17.tRNA7-SerGCT&GENOME=hg19	file99
>HGNC=31628&HUGO-Symbol=MIR30D&HUGO-Name=microRNA_30d&LOCI=[chr8:135817109-135817198:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_029599&GENOME=hg19	file98
>HGNC=32854&HUGO-Symbol=MIR598&HUGO-Name=microRNA_598&LOCI=[chr8:10892706-10892822:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_030328&GENOME=hg19	file93
>NAME=TRNAGlnCTG&LOCI=[chr6:28909378-28909449:strand=-&chr17:8023070-8023141:strand=+&chr15:66161400-66161471:strand=-&chr6:27487308-27487379:strand=+&chr6:18836402-18836473:strand=+]&SOURCE=UCSC&SOURCE-ACCESSION=chr6.tRNA1-GlnCTG&GENOME=hg19	file92
>NAME=TRNAValAAC&LOCI=[chr5:180615416-180615488:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr5.tRNA15-ValAAC&GENOME=hg19	file91
>HGNC=31562&HUGO-Symbol=MIR192&HUGO-Name=microRNA_192&LOCI=[chr11:64658599-64658728:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_029578&GENOME=hg19	file90
>NAME=TRNAArgTCG&LOCI=[chr17:73031208-73031280:strand=+]&SOURCE=UCSC&SOURCE-ACCESSION=chr17.tRNA19-ArgTCG&GENOME=hg19	file97
>NAME=TRNAValTAC&LOCI=[chr11:59318460-59318532:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr11.tRNA16-ValTAC&GENOME=hg19	file96
>HGNC=33651&HUGO-Symbol=MIR889&HUGO-Name=microRNA_889&LOCI=[chr14:101514228-101514326:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_030595&GENOME=hg19	file95
>NAME=TRNAThrAGT&LOCI=[chr19:33667963-33668036:strand=+&chr17:8090478-8090551:strand=+&chr17:8129553-8129626:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr19.tRNA4-ThrAGT&GENOME=hg19	file94
>NAME=TRNACysGCA&LOCI=[chr7:149028220-149028291:strand=+&chr7:149404760-149404831:strand=+&chr7:149332778-149332849:strand=+&chr3:131950642-131950713:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr3.tRNA6-CysGCA&GENOME=hg19	file3
>NAME=TRNATrpCCA&LOCI=[chr17:19411494-19411565:strand=+]&SOURCE=UCSC&SOURCE-ACCESSION=chr17.tRNA12-TrpCCA&GENOME=hg19	file2
>NAME=TRNAMetCAT&LOCI=[chr6:26286754-26286825:strand=+&chr6:27300764-27300835:strand=-&chr1:153643726-153643797:strand=+&chr6:27870271-27870342:strand=-&chr17:80452597-80452668:strand=-&chr6:27560600-27560671:strand=-&chr6:26313352-26313423:strand=-&chr6:26330529-26330600:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr6.tRNA2-MetCAT&GENOME=hg19	file308
>HGNC=31776&HUGO-Symbol=MIR339&HUGO-Name=microRNA_339&LOCI=[chr7:1062559-1062672:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_029898&GENOME=hg19	file309
>HGNC=33664&HUGO-Symbol=MIR543&HUGO-Name=microRNA_543&LOCI=[chr14:101498314-101498411:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_030619&GENOME=hg19	file7
>NAME=TRNAPheGAA&LOCI=[chr11:59324970-59325042:strand=-&chr13:95201904-95201976:strand=-&chr6:28949449-28949521:strand=-&chr19:1383361-1383433:strand=-&chr6:28758499-28758571:strand=-&chr12:125412389-125412461:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr13.tRNA1-PheGAA&GENOME=hg19	file6
>NAME=TRNAGlnTTG&LOCI=[chr17:47269890-47269961:strand=+]&SOURCE=UCSC&SOURCE-ACCESSION=chr17.tRNA16-GlnTTG&GENOME=hg19	file5
>NAME=TRNALeuCAA&LOCI=[chr6:27573417-27573524:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr6.tRNA140-LeuCAA&GENOME=hg19	file4
>NAME=TRNAValCAC&LOCI=[chr6:27248049-27248121:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr6.tRNA152-ValCAC&GENOME=hg19	file302
>HGNC=10114&HUGO-Symbol=SNORD15A&HUGO-Name=small_nucleolar_RNA,_C/D_box_15A&LOCI=[chr11:75111425-75111592:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_000005&GENOME=hg19	file303
>NAME=TRNALeuCAG&LOCI=[chr16:57333863-57333945:strand=+&chr16:57334392-57334474:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr16.tRNA26-LeuCAG&GENOME=hg19	file300
>HGNC=38283&HUGO-Symbol=MIR378B&HUGO-Name=microRNA_378b&LOCI=[chr3:10371903-10371979:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_036084&GENOME=hg19	file301
