sequence	filename
>NAME=TRNAAspGTC&LOCI=[chr9:77517990-77518061:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr9.tRNA6-AspGTC&GENOME=hg19	file924
>NAME=TRNAAsnGTT&LOCI=[chr1:143879832-143879905:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr1.tRNA124-AsnGTT&GENOME=hg19	file900
>HGNC=31649&HUGO-Symbol=MIR98&HUGO-Name=microRNA_98&LOCI=[chrX:53583174-53583312:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_029513&GENOME=hg19	file522
>HGNC=31489&HUGO-Symbol=MIR101-2&HUGO-Name=microRNA_101-2&LOCI=[chr9:4850287-4850385:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_029836&GENOME=hg19	file901
>HGNC=32024&HUGO-Symbol=MIR20B&HUGO-Name=microRNA_20b&LOCI=[chrX:133303829-133303917:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_029950&GENOME=hg19	file902
>HGNC=33572&HUGO-Symbol=SNORD105B&HUGO-Name=small_nucleolar_RNA,_C/D_box_105B&LOCI=[chr19:10220423-10220521:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_003688&GENOME=hg19	file672
>HGNC=32952&HUGO-Symbol=SNORD118&HUGO-Name=small_nucleolar_RNA,_C/D_box_118&LOCI=[chr17:8076761-8076916:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_033294&GENOME=hg19	file673
>HGNC=32660&HUGO-Symbol=SNORA74B&HUGO-Name=small_nucleolar_RNA,_H/ACA_box_74B&LOCI=[chr5:172447719-172447942:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_002988&GENOME=hg19	file670
>HGNC=10166&HUGO-Symbol=SNORD37&HUGO-Name=small_nucleolar_RNA,_C/D_box_37&LOCI=[chr19:3982495-3982580:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_002602&GENOME=hg19	file671
>HGNC=32916&HUGO-Symbol=MIR660&HUGO-Name=microRNA_660&LOCI=[chrX:49777839-49777955:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_030397&GENOME=hg19	file676
>NAME=TRNAAsnGTT&LOCI=[chr1:161510031-161510104:strand=+]&SOURCE=UCSC&SOURCE-ACCESSION=chr1.tRNA47-AsnGTT&GENOME=hg19	file528
>HGNC=31626&HUGO-Symbol=MIR30C1&HUGO-Name=microRNA_30c-1&LOCI=[chr1:41222946-41223054:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_029833&GENOME=hg19	file674
>HGNC=35333&HUGO-Symbol=MIR548O&HUGO-Name=microRNA_548o&LOCI=[chr7:102046179-102046312:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_031669&GENOME=hg19	file675
>HGNC=31648&HUGO-Symbol=MIR96&HUGO-Name=microRNA_96&LOCI=[chr7:129414522-129414619:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_029512&GENOME=hg19	file904
>HGNC=41626&HUGO-Symbol=MIR548AC&HUGO-Name=microRNA_548ac&LOCI=[chr1:117102636-117102743:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_039621&GENOME=hg19	file678
>NAME=TRNAPheGAA&LOCI=[chr6:28732164-28732236:strand=+]&SOURCE=UCSC&SOURCE-ACCESSION=chr6.tRNA72-PheGAA&GENOME=hg19	file529
>HGNC=41565&HUGO-Symbol=MIR4742&HUGO-Name=microRNA_4742&LOCI=[chr1:224585919-224586023:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_039896&GENOME=hg19	file905
>HGNC=35250&HUGO-Symbol=MIR1468&HUGO-Name=microRNA_1468&LOCI=[chrX:63005872-63005977:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_031567&GENOME=hg19	file474
>HGNC=10114&HUGO-Symbol=SNORD15A&HUGO-Name=small_nucleolar_RNA,_C/D_box_15A&LOCI=[chr11:75111425-75111592:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_000005&GENOME=hg19	file475
>HGNC=38249&HUGO-Symbol=MIR3168&HUGO-Name=microRNA_3168&LOCI=[chr13:41675145-41675246:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_036127&GENOME=hg19	file476
>HGNC=41812&HUGO-Symbol=MIR4716&HUGO-Name=microRNA_4716&LOCI=[chr15:49461257-49461360:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_039866&GENOME=hg19	file477
>HGNC=32822&HUGO-Symbol=MIR566&HUGO-Name=microRNA_566&LOCI=[chr3:50210749-50210862:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_030291&GENOME=hg19	file470
>HGNC=38283&HUGO-Symbol=MIR378B&HUGO-Name=microRNA_378b&LOCI=[chr3:10371903-10371979:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_036084&GENOME=hg19	file471
>NAME=TRNAValCAC&LOCI=[chr6:27248049-27248121:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr6.tRNA152-ValCAC&GENOME=hg19	file472
>HGNC=33692&HUGO-Symbol=MIR365-1&HUGO-Name=microRNA_365-1&LOCI=[chr16:14403132-14403238:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_029854&GENOME=hg19	file473
>HGNC=31575&HUGO-Symbol=MIR19B1&HUGO-Name=microRNA_19b-1&LOCI=[chr13:92003436-92003542:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_029490&GENOME=hg19	file773
>HGNC=41828&HUGO-Symbol=MIR4419A&HUGO-Name=microRNA_4419a&LOCI=[chr1:23384341-23384437:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_039614&GENOME=hg19	file772
>HGNC=37315&HUGO-Symbol=MIR2278&HUGO-Name=microRNA_2278&LOCI=[chr9:97572234-97572349:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_031755&GENOME=hg19	file771
>NAME=TRNAGlnTTG&LOCI=[chr6:27763640-27763711:strand=-&chr6:26311424-26311495:strand=-&chr6:26311975-26312046:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr6.tRNA130-GlnTTG&GENOME=hg19	file770
>NAME=TRNAThrTGT&LOCI=[chr6:28442329-28442402:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr6.tRNA127-ThrTGT&GENOME=hg19	file478
>NAME=TRNACysGCA&LOCI=[chr7:149292305-149292376:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr7.tRNA19-CysGCA&GENOME=hg19	file479
>NAME=TRNAArgTCG&LOCI=[chr15:89878304-89878376:strand=+]&SOURCE=UCSC&SOURCE-ACCESSION=chr15.tRNA4-ArgTCG&GENOME=hg19	file775
>HGNC=38197&HUGO-Symbol=MIR3160-1&HUGO-Name=microRNA_3160-1&LOCI=[chr11:46473345-46473449:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_036117&GENOME=hg19	file774
>NAME=TRNACysGCA&LOCI=[chr1:93981834-93981906:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr1.tRNA127-CysGCA&GENOME=hg19	file894
>HGNC=35372&HUGO-Symbol=MIR1307&HUGO-Name=microRNA_1307&LOCI=[chr10:105154000-105154168:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_031707&GENOME=hg19	file909
>HGNC=35285&HUGO-Symbol=MIR548K&HUGO-Name=microRNA_548k&LOCI=[chr11:70130051-70130186:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_031624&GENOME=hg19	file895
>NAME=TRNAArgCCT&LOCI=[chr17:73030526-73030598:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr17.tRNA21-ArgCCT&GENOME=hg19	file938
>HGNC=10100&HUGO-Symbol=SNORD79&HUGO-Name=small_nucleolar_RNA,_C/D_box_79&LOCI=[chr1:173834476-173834580:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_003939&GENOME=hg19	file579
>NAME=TRNAGluCTC&LOCI=[chr8:59504798-59504868:strand=+]&SOURCE=UCSC&SOURCE-ACCESSION=chr8.tRNA3-GluCTC&GENOME=hg19	file578
>HGNC=32791&HUGO-Symbol=MIR33B&HUGO-Name=microRNA_33b&LOCI=[chr17:17717140-17717255:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_030361&GENOME=hg19	file607
>NAME=TRNAAlaCGC&LOCI=[chr6:28663709-28663780:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr6.tRNA117-AlaCGC&GENOME=hg19	file606
>HGNC=31760&HUGO-Symbol=MIR135B&HUGO-Name=microRNA_135b&LOCI=[chr1:205417420-205417536:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_029893&GENOME=hg19	file605
>HGNC=31646&HUGO-Symbol=MIR9-3&HUGO-Name=microRNA_9-3&LOCI=[chr15:89911238-89911347:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_029692&GENOME=hg19	file604
>NAME=TRNALeuTAG&LOCI=[chr14:21093529-21093610:strand=+]&SOURCE=UCSC&SOURCE-ACCESSION=chr14.tRNA2-LeuTAG&GENOME=hg19	file603
>NAME=TRNAGlyCCC&LOCI=[chr1:17188416-17188486:strand=+&chr1:16872434-16872504:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr1.tRNA4-GlyCCC&GENOME=hg19	file602
>HGNC=41604&HUGO-Symbol=MIR4448&HUGO-Name=microRNA_4448&LOCI=[chr3:183604578-183604683:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_039650&GENOME=hg19	file601
>HGNC=38374&HUGO-Symbol=MIR378C&HUGO-Name=microRNA_378c&LOCI=[chr10:132760841-132760941:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_036180&GENOME=hg19	file600
>NAME=TRNAThrAGT&LOCI=[chr6:28693795-28693868:strand=+]&SOURCE=UCSC&SOURCE-ACCESSION=chr6.tRNA69-ThrAGT&GENOME=hg19	file852
>HGNC=41889&HUGO-Symbol=MIR4785&HUGO-Name=microRNA_4785&LOCI=[chr2:161264311-161264403:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_039946&GENOME=hg19	file853
>NAME=TRNAGluCTC&LOCI=[chr3:103879524-103879595:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr3.tRNA10-GluCTC&GENOME=hg19	file850
>NAME=TRNAThrTGT&LOCI=[chr14:21099319-21099391:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr14.tRNA20-ThrTGT&GENOME=hg19	file851
>HGNC=31507&HUGO-Symbol=MIR125B2&HUGO-Name=microRNA_125b-2&LOCI=[chr21:17962547-17962655:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_029694&GENOME=hg19	file856
>HGNC=32805&HUGO-Symbol=MIR550A2&HUGO-Name=microRNA_550a-2&LOCI=[chr7:32772583-32772699:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_030320&GENOME=hg19	file857
>HGNC=41725&HUGO-Symbol=MIR4450&HUGO-Name=microRNA_4450&LOCI=[chr4:77494711-77494795:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_039654&GENOME=hg19	file609
>HGNC=32758&HUGO-Symbol=SNORD96A&HUGO-Name=small_nucleolar_RNA,_C/D_box_96A&LOCI=[chr5:180668808-180668899:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_002592&GENOME=hg19	file608
>HGNC=10189&HUGO-Symbol=SNORD49A&HUGO-Name=small_nucleolar_RNA,_C/D_box_49A&LOCI=[chr17:16343340-16343430:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_002744&GENOME=hg19	file210
>HGNC=33685&HUGO-Symbol=MIR941-2&HUGO-Name=microRNA_941-2&LOCI=[chr20:62551187-62551323:strand=+&chr20:62551075-62551211:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_030638&GENOME=hg19&MERGED=[HGNC=33687]	file211
>NAME=TRNAAspGTC&LOCI=[chr1:161501915-161501986:strand=+]&SOURCE=UCSC&SOURCE-ACCESSION=chr1.tRNA46-AspGTC&GENOME=hg19	file212
>HGNC=31645&HUGO-Symbol=MIR93&HUGO-Name=microRNA_93&LOCI=[chr7:99691381-99691480:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_029510&GENOME=hg19	file213
>HGNC=41830&HUGO-Symbol=MIR4443&HUGO-Name=microRNA_4443&LOCI=[chr3:48238044-48238116:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_039645&GENOME=hg19	file214
>NAME=TRNATyrGTA&LOCI=[chr2:27273650-27273738:strand=+]&SOURCE=UCSC&SOURCE-ACCESSION=chr2.tRNA2-TyrGTA&GENOME=hg19	file215
>NAME=TRNAValCAC&LOCI=[chr1:17186693-17186765:strand=+&chr1:16874160-16874232:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr1.tRNA3-ValCAC&GENOME=hg19	file216
>HGNC=31564&HUGO-Symbol=MIR194-1&HUGO-Name=microRNA_194-1&LOCI=[chr1:220291489-220291593:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_029711&GENOME=hg19	file217
>HGNC=35262&HUGO-Symbol=MIR1181&HUGO-Name=microRNA_1181&LOCI=[chr19:10514124-10514224:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_031592&GENOME=hg19	file218
>HGNC=33667&HUGO-Symbol=MIR301B&HUGO-Name=microRNA_301b&LOCI=[chr22:22007260-22007357:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_030622&GENOME=hg19	file219
>HGNC=41823&HUGO-Symbol=MIR2964A&HUGO-Name=microRNA_2964a&LOCI=[chr9:131154890-131154997:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_039815&GENOME=hg19	file726
>NAME=TRNACysGCA&LOCI=[chr4:124430005-124430076:strand=-&chr17:37310744-37310815:strand=-&chr17:37309987-37310058:strand=-&chr17:37023898-37023969:strand=+]&SOURCE=UCSC&SOURCE-ACCESSION=chr4.tRNA3-CysGCA&GENOME=hg19	file359
>NAME=TRNAProTGG&LOCI=[chr16:3220961-3221031:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr16.tRNA31-ProTGG&GENOME=hg19	file358
>HGNC=32136&HUGO-Symbol=MIR502&HUGO-Name=microRNA_502&LOCI=[chrX:49779196-49779301:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_030226&GENOME=hg19	file727
>NAME=TRNAGluCTC&LOCI=[chr2:71273488-71273560:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr2.tRNA25-GluCTC&GENOME=hg19	file573
>HGNC=34325&HUGO-Symbol=SNAR-E&HUGO-Name=small_ILF3/NF90-associated_RNA_E&LOCI=[chr19:47333842-47333961:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_024258&GENOME=hg19	file351
>HGNC=38317&HUGO-Symbol=MIR3182&HUGO-Name=microRNA_3182&LOCI=[chr16:83541941-83542023:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_036147&GENOME=hg19	file350
>NAME=TRNAAsnGTT&LOCI=[chr1:143690028-143690101:strand=+&chr1:144488843-144488916:strand=-&chr1:144308614-144308687:strand=-&chr1:149608609-149608682:strand=+&chr1:147877537-147877610:strand=+]&SOURCE=UCSC&SOURCE-ACCESSION=chr1.tRNA10-AsnGTT&GENOME=hg19	file353
>HGNC=32572&HUGO-Symbol=SCARNA15&HUGO-Name=small_Cajal_body-specific_RNA_15&LOCI=[chr15:83424687-83424833:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_003011&GENOME=hg19	file352
>HGNC=10240&HUGO-Symbol=SNORD82&HUGO-Name=small_nucleolar_RNA,_C/D_box_82&LOCI=[chr2:232325069-232325163:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_004398&GENOME=hg19	file355
>HGNC=32534&HUGO-Symbol=MIR542&HUGO-Name=microRNA_542&LOCI=[chrX:133675361-133675477:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_030399&GENOME=hg19	file354
>HGNC=31778&HUGO-Symbol=MIR342&HUGO-Name=microRNA_342&LOCI=[chr14:100575982-100576100:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_029888&GENOME=hg19	file357
>HGNC=32760&HUGO-Symbol=SNORD97&HUGO-Name=small_nucleolar_RNA,_C/D_box_97&LOCI=[chr11:10823004-10823165:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_004403&GENOME=hg19	file356
>HGNC=32897&HUGO-Symbol=MIR641&HUGO-Name=microRNA_641&LOCI=[chr19:40788440-40788558:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_030371&GENOME=hg19	file59
>HGNC=33573&HUGO-Symbol=SNORD12B&HUGO-Name=small_nucleolar_RNA,_C/D_box_12B&LOCI=[chr20:47896840-47896962:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_003695&GENOME=hg19	file58
>HGNC=32768&HUGO-Symbol=SNORD104&HUGO-Name=small_nucleolar_RNA,_C/D_box_104&LOCI=[chr17:62223428-62223527:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_004380&GENOME=hg19	file57
>HGNC=41616&HUGO-Symbol=MIR4798&HUGO-Name=microRNA_4798&LOCI=[chr4:7312167-7312261:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_039961&GENOME=hg19	file56
>HGNC=35375&HUGO-Symbol=MIR720&HUGO-Name=microRNA_720&LOCI=[chr3:164059119-164059248:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_031712&GENOME=hg19	file55
>NAME=TRNAIleAAT&LOCI=[chr6:26745255-26745328:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr6.tRNA163-IleAAT&GENOME=hg19	file54
>HGNC=31505&HUGO-Symbol=MIR125A&HUGO-Name=microRNA_125a&LOCI=[chr19:52196497-52196602:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_029693&GENOME=hg19	file53
>HGNC=33656&HUGO-Symbol=MIR190B&HUGO-Name=microRNA_190b&LOCI=[chr1:154166131-154166229:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_030600&GENOME=hg19	file52
>HGNC=31511&HUGO-Symbol=MIR128-2&HUGO-Name=microRNA_128-2&LOCI=[chr3:35785958-35786061:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_029824&GENOME=hg19	file51
>NAME=TRNAHisGTG&LOCI=[chr9:14433938-14434009:strand=-&chr1:145396881-145396952:strand=-&chr1:146544773-146544844:strand=+&chr15:45492611-45492682:strand=-&chr1:147774845-147774916:strand=-&chr15:45493349-45493420:strand=+&chr6:27125906-27125977:strand=+&chr15:45490804-45490875:strand=-&chr1:147753471-147753542:strand=+]&SOURCE=UCSC&SOURCE-ACCESSION=chr15.tRNA1-HisGTG&GENOME=hg19	file50
>HGNC=31606&HUGO-Symbol=MIR23B&HUGO-Name=microRNA_23b&LOCI=[chr9:97847480-97847596:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_029664&GENOME=hg19	file135
>NAME=TRNAGlnCTG&LOCI=[chr1:149079364-149079435:strand=+]&SOURCE=UCSC&SOURCE-ACCESSION=chr1.tRNA27-GlnCTG&GENOME=hg19	file134
>NAME=TRNAArgACG&LOCI=[chr6:27182952-27183024:strand=+&chr6:27181623-27181695:strand=-&chr6:27638344-27638416:strand=-&chr3:45730491-45730563:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr3.tRNA11-ArgACG&GENOME=hg19	file137
>HGNC=31562&HUGO-Symbol=MIR192&HUGO-Name=microRNA_192&LOCI=[chr11:64658599-64658728:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_029578&GENOME=hg19	file136
>NAME=TRNAUndet???&LOCI=[chr6:26752630-26752703:strand=+]&SOURCE=UCSC&SOURCE-ACCESSION=chr6.tRNA26-Undet???&GENOME=hg19	file131
>NAME=TRNALysTTT&LOCI=[chr6:28660987-28661060:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr6.tRNA118-LysTTT&GENOME=hg19	file130
>HGNC=32677&HUGO-Symbol=SNORD1C&HUGO-Name=small_nucleolar_RNA,_C/D_box_1C&LOCI=[chr17:74554862-74554961:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_004397&GENOME=hg19	file133
>HGNC=31604&HUGO-Symbol=MIR224&HUGO-Name=microRNA_224&LOCI=[chrX:151127040-151127140:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_029638&GENOME=hg19	file132
>HGNC=31586&HUGO-Symbol=MIR21&HUGO-Name=microRNA_21&LOCI=[chr17:57918617-57918708:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_029493&GENOME=hg19	file728
>NAME=TRNALeuCAG&LOCI=[chr1:161418741-161418823:strand=+&chr1:161500132-161500214:strand=-&chr1:161426122-161426204:strand=+&chr1:161440913-161440995:strand=+&chr6:26521436-26521518:strand=+&chr1:161411323-161411405:strand=+&chr1:161433532-161433614:strand=+]&SOURCE=UCSC&SOURCE-ACCESSION=chr6.tRNA7-LeuCAG&GENOME=hg19	file891
>HGNC=41843&HUGO-Symbol=MIR2392&HUGO-Name=microRNA_2392&LOCI=[chr14:101280818-101280921:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_039729&GENOME=hg19	file139
>HGNC=38946&HUGO-Symbol=MIR3687&HUGO-Name=microRNA_3687&LOCI=[chr21:9826193-9826273:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_037458&GENOME=hg19	file138
>NAME=TRNAAlaAGC&LOCI=[chr6:28626014-28626085:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr6.tRNA120-AlaAGC&GENOME=hg19	file729
>HGNC=33686&HUGO-Symbol=MIR941-3&HUGO-Name=microRNA_941-3&LOCI=[chr20:62551075-62551211:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_030639&GENOME=hg19	file882
>HGNC=32881&HUGO-Symbol=MIR625&HUGO-Name=microRNA_625&LOCI=[chr14:65937810-65937914:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_030355&GENOME=hg19	file508
>HGNC=31640&HUGO-Symbol=MIR7-3&HUGO-Name=microRNA_7-3&LOCI=[chr19:4770672-4770801:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_029607&GENOME=hg19	file509
>NAME=TRNALysTTT&LOCI=[chr14:74055529-74055601:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr14.tRNA12-LysTTT&GENOME=hg19	file504
>HGNC=31598&HUGO-Symbol=MIR219-2&HUGO-Name=microRNA_219-2&LOCI=[chr9:131154887-131155003:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_029837&GENOME=hg19	file342
>NAME=TRNASerTGA&LOCI=[chr6:27473607-27473688:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr6.tRNA148-SerTGA&GENOME=hg19	file506
>NAME=TRNASerTGA&LOCI=[chr10:69524261-69524342:strand=+]&SOURCE=UCSC&SOURCE-ACCESSION=chr10.tRNA2-SerTGA&GENOME=hg19	file507
>HGNC=41872&HUGO-Symbol=MIR4531&HUGO-Name=microRNA_4531&LOCI=[chr19:45156946-45157012:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_039756&GENOME=hg19	file500
>HGNC=32845&HUGO-Symbol=MIR589&HUGO-Name=microRNA_589&LOCI=[chr7:5535440-5535558:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_030318&GENOME=hg19	file501
>NAME=TRNAArgCCT&LOCI=[chr1:149343081-149343151:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr1.tRNA96-ArgCCT&GENOME=hg19	file502
>HGNC=31628&HUGO-Symbol=MIR30D&HUGO-Name=microRNA_30d&LOCI=[chr8:135817109-135817198:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_029599&GENOME=hg19	file343
>NAME=TRNAGluTTC&LOCI=[chr1:16861774-16861845:strand=-&chr1:161391883-161391954:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr1.tRNA84-GluTTC&GENOME=hg19	file679
>HGNC=31882&HUGO-Symbol=MIR425&HUGO-Name=microRNA_425&LOCI=[chr3:49057571-49057677:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_029948&GENOME=hg19	file887
>NAME=TRNAProAGG&LOCI=[chr14:21081560-21081631:strand=-&chr6:26555498-26555569:strand=+&chr11:75946557-75946628:strand=+&chr16:3239634-3239705:strand=+&chr14:21077495-21077566:strand=-&chr16:3232635-3232706:strand=-&chr7:128423504-128423575:strand=+&chr1:167684725-167684796:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr7.tRNA2-ProAGG&GENOME=hg19	file886
>NAME=TRNALeuTAA&LOCI=[chr2:117781417-117781491:strand=+]&SOURCE=UCSC&SOURCE-ACCESSION=chr2.tRNA9-LeuTAA&GENOME=hg19	file180
>NAME=TRNALeuAAG&LOCI=[chr6:28446400-28446481:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr6.tRNA126-LeuAAG&GENOME=hg19	file181
>HGNC=38950&HUGO-Symbol=MIR3684&HUGO-Name=microRNA_3684&LOCI=[chr4:99918528-99918621:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_037455&GENOME=hg19	file182
>HGNC=35350&HUGO-Symbol=MIR1277&HUGO-Name=microRNA_1277&LOCI=[chrX:117520347-117520444:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_031685&GENOME=hg19	file183
>HGNC=10205&HUGO-Symbol=SNORD55&HUGO-Name=small_nucleolar_RNA,_C/D_box_55&LOCI=[chr1:45241526-45241625:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_000015&GENOME=hg19	file184
>HGNC=35330&HUGO-Symbol=MIR548N&HUGO-Name=microRNA_548n&LOCI=[chr7:34980362-34980456:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_031666&GENOME=hg19	file185
>HGNC=38225&HUGO-Symbol=MIR3126&HUGO-Name=microRNA_3126&LOCI=[chr2:69330804-69330897:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_036073&GENOME=hg19	file186
>HGNC=33660&HUGO-Symbol=MIR877&HUGO-Name=microRNA_877&LOCI=[chr6:30552099-30552204:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_030615&GENOME=hg19	file187
>HGNC=31515&HUGO-Symbol=MIR130B&HUGO-Name=microRNA_130b&LOCI=[chr22:22007583-22007684:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_029845&GENOME=hg19	file188
>HGNC=41882&HUGO-Symbol=MIR548O2&HUGO-Name=microRNA_548o-2&LOCI=[chr20:37145196-37145285:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_039605&GENOME=hg19	file189
>NAME=TRNACysGCA&LOCI=[chr3:131947944-131948015:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr3.tRNA7-CysGCA&GENOME=hg19	file779
>HGNC=32341&HUGO-Symbol=MIR484&HUGO-Name=microRNA_484&LOCI=[chr16:15737141-15737239:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_030159&GENOME=hg19	file778
